holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,Vehicles,DateTime,Junction
,299.44,0.0,0.0,40,Clouds,1,4747,2020-02-10 15:00:00,1
,298.62,0.0,0.0,20,Clouds,1,3419,2020-02-10 16:00:00,1
,297.75,0.0,0.0,20,Clouds,0,2762,2020-02-10 17:00:00,1
,295.3,0.0,0.0,75,Clouds,0,2457,2020-02-10 18:00:00,1
,292.08,0.0,0.0,5,Clear,0,1798,2020-02-10 19:00:00,1
,290.43,0.0,0.0,1,Clear,0,1174,2020-02-10 20:00:00,1
,289.58,0.0,0.0,1,Clear,0,665,2020-02-10 21:00:00,1
,289.42,0.0,0.0,1,Clear,0,395,2020-02-10 22:00:00,1
,288.72,0.0,0.0,1,Clear,0,321,2020-02-10 23:00:00,1
,288.61,0.0,0.0,1,Clear,0,366,2020-02-11 00:00:00,1
,287.79,0.0,0.0,1,Clear,0,889,2020-02-11 01:00:00,1
,287.55,0.0,0.0,1,Clear,0,2983,2020-02-11 02:00:00,1
,287.15,0.0,0.0,1,Mist,0,5737,2020-02-11 03:00:00,1
,287.42,0.0,0.0,5,Clear,1,6598,2020-02-11 04:00:00,1
,289.57,0.0,0.0,5,Clear,1,6113,2020-02-11 05:00:00,1
,291.93,0.0,0.0,1,Clear,1,4938,2020-02-11 06:00:00,1
,294.84,0.0,0.0,1,Clear,0,4362,2020-02-11 07:00:00,1
,296.92,0.0,0.0,20,Clouds,0,4730,2020-02-11 08:00:00,1
,298.01,0.0,0.0,1,Clear,0,4902,2020-02-11 09:00:00,1
,299.36,0.0,0.0,75,Clouds,0,4905,2020-02-11 10:00:00,1
,299.62,0.0,0.0,75,Clouds,0,5140,2020-02-11 11:00:00,1
,299.87,0.0,0.0,40,Clouds,0,5927,2020-02-11 12:00:00,1
,300.35,0.0,0.0,40,Clouds,0,6997,2020-02-11 13:00:00,1
,300.36,0.0,0.0,40,Clouds,1,6651,2020-02-11 14:00:00,1
,300.28,0.0,0.0,40,Clouds,1,5408,2020-02-11 15:00:00,1
,299.49,0.0,0.0,40,Clouds,1,3677,2020-02-11 16:00:00,1
,298.58,0.0,0.0,40,Clouds,0,3106,2020-02-11 17:00:00,1
,296.15,0.0,0.0,75,Clouds,0,3548,2020-02-11 18:00:00,1
,293.84,0.0,0.0,75,Clouds,0,2007,2020-02-11 19:00:00,1
,292.23,0.0,0.0,1,Clear,0,1198,2020-02-11 20:00:00,1
,291.69,0.0,0.0,1,Clear,0,676,2020-02-11 21:00:00,1
,291.09,0.0,0.0,1,Clear,0,395,2020-02-11 22:00:00,1
,290.37,0.0,0.0,1,Clear,0,306,2020-02-11 23:00:00,1
,290.08,0.0,0.0,40,Clouds,0,381,2020-02-12 00:00:00,1
,289.86,0.0,0.0,1,Clear,0,949,2020-02-12 01:00:00,1
,289.08,0.0,0.0,1,Clear,0,3028,2020-02-12 02:00:00,1
,289.08,0.0,0.0,1,Clear,0,5803,2020-02-12 03:00:00,1
,289.23,0.0,0.0,75,Clouds,1,6017,2020-02-12 04:00:00,1
,290.48,0.0,0.0,75,Clouds,1,6205,2020-02-12 05:00:00,1
,291.54,0.0,0.0,1,Clear,1,4988,2020-02-12 06:00:00,1
,292.48,0.0,0.0,75,Rain,0,4368,2020-02-12 07:00:00,1
,292.61,0.0,0.0,90,Rain,0,4634,2020-02-12 08:00:00,1
,292.88,0.0,0.0,90,Rain,0,4675,2020-02-12 09:00:00,1
,292.29,0.0,0.0,90,Rain,0,4699,2020-02-12 10:00:00,1
,292.29,0.0,0.0,90,Mist,0,4699,2020-02-12 11:00:00,1
,292.29,0.0,0.0,90,Drizzle,0,4699,2020-02-12 12:00:00,1
,291.31,0.0,0.0,90,Rain,0,4975,2020-02-12 13:00:00,1
,291.31,0.0,0.0,90,Mist,0,4975,2020-02-12 14:00:00,1
,291.31,0.0,0.0,90,Drizzle,0,4975,2020-02-12 15:00:00,1
,291.87,0.0,0.0,90,Rain,0,5434,2020-02-12 16:00:00,1
,291.87,0.0,0.0,90,Mist,0,5434,2020-02-12 17:00:00,1
,291.94,0.0,0.0,90,Rain,0,6584,2020-02-12 18:00:00,1
,291.94,0.0,0.0,90,Mist,0,6584,2020-02-12 19:00:00,1
,291.94,0.0,0.0,90,Drizzle,0,6584,2020-02-12 20:00:00,1
,292.15,0.0,0.0,90,Rain,1,5982,2020-02-12 21:00:00,1
,292.15,0.0,0.0,90,Mist,1,5982,2020-02-12 22:00:00,1
,292.15,0.0,0.0,90,Thunderstorm,1,5982,2020-02-12 23:00:00,1
,292.15,0.0,0.0,90,Drizzle,1,5982,2020-02-13 00:00:00,1
,291.72,0.0,0.0,90,Rain,1,4627,2020-02-13 01:00:00,1
,291.72,0.0,0.0,90,Mist,1,4627,2020-02-13 02:00:00,1
,291.72,0.0,0.0,90,Drizzle,1,4627,2020-02-13 03:00:00,1
,291.72,0.0,0.0,90,Thunderstorm,1,4627,2020-02-13 04:00:00,1
,291.65,0.0,0.0,90,Rain,1,3205,2020-02-13 05:00:00,1
,291.65,0.0,0.0,90,Mist,1,3205,2020-02-13 06:00:00,1
,291.65,0.0,0.0,90,Thunderstorm,1,3205,2020-02-13 07:00:00,1
,291.72,0.0,0.0,90,Rain,0,2938,2020-02-13 08:00:00,1
,292.01,0.0,0.0,90,Clouds,0,2444,2020-02-13 09:00:00,1
,291.75,0.0,0.0,90,Rain,0,1778,2020-02-13 10:00:00,1
,291.75,0.0,0.0,90,Thunderstorm,0,1778,2020-02-13 11:00:00,1
,291.62,0.0,0.0,40,Thunderstorm,0,1142,2020-02-13 12:00:00,1
,291.29,0.0,0.0,90,Thunderstorm,0,622,2020-02-13 13:00:00,1
,291.29,0.0,0.0,90,Rain,0,622,2020-02-13 14:00:00,1
,290.62,0.0,0.0,90,Rain,0,362,2020-02-13 15:00:00,1
,290.62,0.0,0.0,90,Mist,0,362,2020-02-13 16:00:00,1
,290.62,0.0,0.0,90,Thunderstorm,0,362,2020-02-13 17:00:00,1
,290.15,0.0,0.0,1,Rain,0,288,2020-02-13 18:00:00,1
,290.15,0.0,0.0,1,Mist,0,288,2020-02-13 19:00:00,1
,290.15,0.0,0.0,1,Thunderstorm,0,288,2020-02-13 20:00:00,1
,289.55,0.0,0.0,40,Mist,0,355,2020-02-13 21:00:00,1
,289.55,0.0,0.0,40,Rain,0,355,2020-02-13 22:00:00,1
,288.95,0.0,0.0,40,Fog,0,933,2020-02-13 23:00:00,1
,288.95,0.0,0.0,40,Mist,0,933,2020-02-14 00:00:00,1
,288.99,0.0,0.0,75,Mist,0,2986,2020-02-14 01:00:00,1
,288.99,0.0,0.0,75,Fog,0,2986,2020-02-14 02:00:00,1
,289.15,0.0,0.0,75,Mist,0,5800,2020-02-14 03:00:00,1
,289.15,0.0,0.0,75,Fog,0,5800,2020-02-14 04:00:00,1
,289.29,0.0,0.0,90,Mist,1,6732,2020-02-14 05:00:00,1
,289.29,0.0,0.0,90,Fog,1,6732,2020-02-14 06:00:00,1
,289.72,0.0,0.0,75,Mist,1,6052,2020-02-14 07:00:00,1
,290.5,0.0,0.0,75,Mist,1,5068,2020-02-14 08:00:00,1
,291.02,0.0,0.0,90,Clouds,0,4790,2020-02-14 09:00:00,1
,291.94,0.0,0.0,90,Mist,0,5006,2020-02-14 10:00:00,1
,293.28,0.0,0.0,90,Clouds,0,4966,2020-02-14 11:00:00,1
,294.29,0.0,0.0,75,Clouds,0,5013,2020-02-14 12:00:00,1
,294.79,0.0,0.0,75,Clouds,0,5402,2020-02-14 13:00:00,1
,295.01,0.0,0.0,75,Rain,0,5784,2020-02-14 14:00:00,1
,294.88,0.0,0.0,75,Clouds,0,6326,2020-02-14 15:00:00,1
,294.86,0.0,0.0,40,Clouds,1,6294,2020-02-14 16:00:00,1
,295.01,0.0,0.0,75,Clouds,1,4692,2020-02-14 17:00:00,1
,295.36,0.0,0.0,40,Clouds,1,3452,2020-02-14 18:00:00,1
,294.08,0.0,0.0,40,Clouds,0,3093,2020-02-14 19:00:00,1
,292.62,0.0,0.0,40,Clouds,0,3271,2020-02-14 20:00:00,1
,291.28,0.0,0.0,1,Clear,0,2248,2020-02-14 21:00:00,1
,290.22,0.0,0.0,20,Clouds,0,1414,2020-02-14 22:00:00,1
,289.75,0.0,0.0,1,Mist,0,715,2020-02-14 23:00:00,1
,289.29,0.0,0.0,1,Mist,0,431,2020-02-15 00:00:00,1
,288.35,0.0,0.0,1,Mist,0,341,2020-02-15 01:00:00,1
,287.55,0.0,0.0,1,Mist,0,409,2020-02-15 02:00:00,1
,287.55,0.0,0.0,1,Fog,0,409,2020-02-15 03:00:00,1
,287.29,0.0,0.0,1,Mist,0,894,2020-02-15 04:00:00,1
,287.29,0.0,0.0,1,Fog,0,894,2020-02-15 05:00:00,1
,286.95,0.0,0.0,75,Mist,0,2795,2020-02-15 06:00:00,1
,286.95,0.0,0.0,75,Fog,0,2795,2020-02-15 07:00:00,1
,286.68,0.0,0.0,1,Mist,0,5356,2020-02-15 08:00:00,1
,286.68,0.0,0.0,1,Fog,0,5356,2020-02-15 09:00:00,1
,286.79,0.0,0.0,90,Fog,1,6038,2020-02-15 10:00:00,1
,286.79,0.0,0.0,90,Mist,1,6038,2020-02-15 11:00:00,1
,287.5,0.0,0.0,90,Mist,1,5367,2020-02-15 12:00:00,1
,287.5,0.0,0.0,90,Fog,1,5367,2020-02-15 13:00:00,1
,289.08,0.0,0.0,75,Mist,1,4694,2020-02-15 14:00:00,1
,291.08,0.0,0.0,5,Clear,0,4764,2020-02-15 15:00:00,1
,293.81,0.0,0.0,5,Clear,0,4991,2020-02-15 16:00:00,1
,295.35,0.0,0.0,40,Clouds,0,5428,2020-02-15 17:00:00,1
,296.15,0.0,0.0,1,Clear,0,5402,2020-02-15 18:00:00,1
,296.16,0.0,0.0,1,Clear,0,5538,2020-02-15 19:00:00,1
,297.15,0.0,0.0,1,Clear,0,5521,2020-02-15 20:00:00,1
,297.75,0.0,0.0,75,Clouds,0,5941,2020-02-15 21:00:00,1
,298.15,0.0,0.0,40,Clouds,1,5363,2020-02-15 22:00:00,1
,297.43,0.0,0.0,75,Rain,1,4553,2020-02-15 23:00:00,1
,297.23,0.0,0.0,1,Clear,1,3960,2020-02-16 00:00:00,1
,295.89,0.0,0.0,40,Clouds,0,3611,2020-02-16 01:00:00,1
,293.62,0.0,0.0,40,Rain,0,4585,2020-02-16 02:00:00,1
,291.62,0.0,0.0,40,Clouds,0,3288,2020-02-16 03:00:00,1
,289.95,0.0,0.0,1,Clear,0,2272,2020-02-16 04:00:00,1
,289.48,0.0,0.0,1,Mist,0,1532,2020-02-16 05:00:00,1
,288.82,0.0,0.0,1,Mist,0,963,2020-02-16 06:00:00,1
,288.22,0.0,0.0,40,Clouds,0,638,2020-02-16 07:00:00,1
,287.22,0.0,0.0,1,Clear,0,454,2020-02-16 08:00:00,1
,286.43,0.0,0.0,1,Mist,0,449,2020-02-16 09:00:00,1
,285.44,0.0,0.0,1,Mist,0,811,2020-02-16 10:00:00,1
,285.02,0.0,0.0,1,Mist,0,1474,2020-02-16 11:00:00,1
,284.82,0.0,0.0,1,Mist,1,1939,2020-02-16 12:00:00,1
,286.55,0.0,0.0,1,Clear,1,2679,2020-02-16 13:00:00,1
,290.15,0.0,0.0,5,Clear,1,3355,2020-02-16 14:00:00,1
,292.86,0.0,0.0,1,Clear,0,3831,2020-02-16 15:00:00,1
,295.02,0.0,0.0,1,Clear,0,4221,2020-02-16 16:00:00,1
,296.48,0.0,0.0,1,Clear,0,4528,2020-02-16 17:00:00,1
,297.51,0.0,0.0,1,Clear,0,4632,2020-02-16 18:00:00,1
,298.08,0.0,0.0,40,Clouds,0,4788,2020-02-16 19:00:00,1
,298.15,0.0,0.0,40,Clouds,0,4851,2020-02-16 20:00:00,1
,298.94,0.0,0.0,75,Clouds,0,4876,2020-02-16 21:00:00,1
,298.62,0.0,0.0,75,Clouds,1,4719,2020-02-16 22:00:00,1
,298.35,0.0,0.0,75,Clouds,1,4448,2020-02-16 23:00:00,1
,297.75,0.0,0.0,75,Clouds,1,3716,2020-02-17 00:00:00,1
,295.65,0.0,0.0,75,Clouds,0,3509,2020-02-17 01:00:00,1
,293.35,0.0,0.0,75,Clouds,0,3442,2020-02-17 02:00:00,1
,291.69,0.0,0.0,75,Clouds,0,3854,2020-02-17 03:00:00,1
,290.49,0.0,0.0,1,Clear,0,2315,2020-02-17 04:00:00,1
,290.02,0.0,0.0,1,Clear,0,1655,2020-02-17 05:00:00,1
,288.89,0.0,0.0,1,Clear,0,982,2020-02-17 06:00:00,1
,288.16,0.0,0.0,1,Clear,0,581,2020-02-17 07:00:00,1
,287.89,0.0,0.0,1,Clear,0,437,2020-02-17 08:00:00,1
,287.69,0.0,0.0,1,Clear,0,368,2020-02-17 09:00:00,1
,287.69,0.0,0.0,1,Clear,0,512,2020-02-17 10:00:00,1
,287.95,0.0,0.0,40,Clouds,0,858,2020-02-17 11:00:00,1
,288.66,0.0,0.0,1,Rain,1,1099,2020-02-17 12:00:00,1
,289.22,0.0,0.0,40,Drizzle,1,1706,2020-02-17 13:00:00,1
,290.01,0.0,0.0,40,Rain,1,2589,2020-02-17 14:00:00,1
,290.01,0.0,0.0,40,Thunderstorm,1,2589,2020-02-17 15:00:00,1
,290.72,0.0,0.0,90,Clouds,0,3288,2020-02-17 16:00:00,1
,292.07,0.0,0.0,75,Clouds,0,3793,2020-02-17 17:00:00,1
,293.35,0.0,0.0,75,Clouds,0,4161,2020-02-17 18:00:00,1
,293.86,0.0,0.0,75,Rain,0,4254,2020-02-17 19:00:00,1
,293.86,0.0,0.0,75,Drizzle,0,4254,2020-02-17 20:00:00,1
,293.86,0.0,0.0,75,Rain,0,4639,2020-02-17 21:00:00,1
,293.65,0.0,0.0,75,Rain,0,4708,2020-02-17 22:00:00,1
,292.95,0.0,0.0,40,Rain,0,4457,2020-02-17 23:00:00,1
,292.99,0.0,0.0,90,Thunderstorm,1,4332,2020-02-18 00:00:00,1
,293.79,0.0,0.0,90,Thunderstorm,1,4077,2020-02-18 01:00:00,1
,293.68,0.0,0.0,90,Rain,1,3778,2020-02-18 02:00:00,1
,293.68,0.0,0.0,90,Thunderstorm,1,3778,2020-02-18 03:00:00,1
,293.15,0.0,0.0,75,Rain,0,2859,2020-02-18 04:00:00,1
,293.15,0.0,0.0,75,Thunderstorm,0,2859,2020-02-18 05:00:00,1
,292.08,0.0,0.0,90,Rain,0,2368,2020-02-18 06:00:00,1
,291.94,0.0,0.0,90,Rain,0,1787,2020-02-18 07:00:00,1
,291.94,0.0,0.0,90,Thunderstorm,0,1787,2020-02-18 08:00:00,1
,291.65,0.0,0.0,90,Thunderstorm,0,1065,2020-02-18 09:00:00,1
,291.65,0.0,0.0,90,Rain,0,1065,2020-02-18 10:00:00,1
,290.61,0.0,0.0,90,Thunderstorm,0,599,2020-02-18 11:00:00,1
,290.61,0.0,0.0,90,Mist,0,599,2020-02-18 12:00:00,1
,290.61,0.0,0.0,90,Rain,0,599,2020-02-18 13:00:00,1
,290.44,0.0,0.0,90,Rain,0,392,2020-02-18 14:00:00,1
,290.44,0.0,0.0,90,Mist,0,392,2020-02-18 15:00:00,1
,290.44,0.0,0.0,90,Thunderstorm,0,392,2020-02-18 16:00:00,1
,290.02,0.0,0.0,90,Rain,0,277,2020-02-18 17:00:00,1
,290.02,0.0,0.0,90,Mist,0,277,2020-02-18 18:00:00,1
,289.82,0.0,0.0,40,Rain,0,337,2020-02-18 19:00:00,1
,289.72,0.0,0.0,90,Rain,0,873,2020-02-18 20:00:00,1
,289.72,0.0,0.0,90,Mist,0,873,2020-02-18 21:00:00,1
,289.79,0.0,0.0,1,Rain,0,2866,2020-02-18 22:00:00,1
,289.58,0.0,0.0,1,Rain,0,5655,2020-02-18 23:00:00,1
,289.58,0.0,0.0,1,Mist,0,5655,2020-02-19 00:00:00,1
,289.58,0.0,0.0,1,Drizzle,0,5655,2020-02-19 01:00:00,1
,289.44,0.0,0.0,1,Mist,1,6670,2020-02-19 02:00:00,1
,289.44,0.0,0.0,1,Drizzle,1,6670,2020-02-19 03:00:00,1
,289.95,0.0,0.0,40,Mist,1,5970,2020-02-19 04:00:00,1
,290.22,0.0,0.0,90,Mist,1,4570,2020-02-19 05:00:00,1
,291.15,0.0,0.0,90,Rain,0,4246,2020-02-19 06:00:00,1
,291.44,0.0,0.0,90,Mist,0,4518,2020-02-19 07:00:00,1
,292.41,0.0,0.0,90,Clouds,0,4782,2020-02-19 08:00:00,1
,292.69,0.0,0.0,75,Clouds,0,4757,2020-02-19 09:00:00,1
,293.51,0.0,0.0,90,Clouds,0,5011,2020-02-19 10:00:00,1
,293.94,0.0,0.0,90,Clouds,0,5490,2020-02-19 11:00:00,1
,295.35,0.0,0.0,75,Clouds,0,6419,2020-02-19 12:00:00,1
,295.92,0.0,0.0,75,Clouds,1,6031,2020-02-19 13:00:00,1
,296.0,0.0,0.0,75,Clouds,1,4230,2020-02-19 14:00:00,1
,295.69,0.0,0.0,75,Clouds,1,3266,2020-02-19 15:00:00,1
,295.15,0.0,0.0,75,Rain,0,2802,2020-02-19 16:00:00,1
,293.29,0.0,0.0,40,Clouds,0,2441,2020-02-19 17:00:00,1
,291.55,0.0,0.0,40,Clouds,0,1647,2020-02-19 18:00:00,1
,290.65,0.0,0.0,1,Fog,0,1045,2020-02-19 19:00:00,1
,290.65,0.0,0.0,1,Mist,0,1045,2020-02-19 20:00:00,1
,289.69,0.0,0.0,1,Fog,0,603,2020-02-19 21:00:00,1
,288.95,0.0,0.0,1,Mist,0,410,2020-02-19 22:00:00,1
,288.95,0.0,0.0,1,Fog,0,410,2020-02-19 23:00:00,1
,288.15,0.0,0.0,1,Mist,0,268,2020-02-20 00:00:00,1
,288.15,0.0,0.0,1,Fog,0,268,2020-02-20 01:00:00,1
,287.82,0.0,0.0,1,Mist,0,376,2020-02-20 02:00:00,1
,287.82,0.0,0.0,1,Fog,0,376,2020-02-20 03:00:00,1
,287.36,0.0,0.0,90,Fog,0,919,2020-02-20 04:00:00,1
,287.36,0.0,0.0,90,Mist,0,919,2020-02-20 05:00:00,1
,286.96,0.0,0.0,1,Mist,0,2951,2020-02-20 06:00:00,1
,286.96,0.0,0.0,1,Fog,0,2951,2020-02-20 07:00:00,1
,287.29,0.0,0.0,1,Mist,0,5806,2020-02-20 08:00:00,1
,287.29,0.0,0.0,1,Drizzle,0,5806,2020-02-20 09:00:00,1
,287.29,0.0,0.0,1,Fog,0,5806,2020-02-20 10:00:00,1
,286.82,0.0,0.0,1,Mist,1,6459,2020-02-20 11:00:00,1
,286.82,0.0,0.0,1,Fog,1,6459,2020-02-20 12:00:00,1
,287.48,0.0,0.0,20,Fog,1,6088,2020-02-20 13:00:00,1
,287.48,0.0,0.0,20,Rain,1,6088,2020-02-20 14:00:00,1
,287.48,0.0,0.0,20,Mist,1,6088,2020-02-20 15:00:00,1
,288.82,0.0,0.0,90,Haze,1,4911,2020-02-20 16:00:00,1
,288.82,0.0,0.0,90,Mist,1,4911,2020-02-20 17:00:00,1
,288.82,0.0,0.0,90,Fog,1,4911,2020-02-20 18:00:00,1
,290.28,0.0,0.0,75,Clouds,0,4589,2020-02-20 19:00:00,1
,291.69,0.0,0.0,1,Clear,0,4751,2020-02-20 20:00:00,1
,293.86,0.0,0.0,75,Clouds,0,5047,2020-02-20 21:00:00,1
,295.23,0.0,0.0,1,Clear,0,4982,2020-02-20 22:00:00,1
,296.36,0.0,0.0,75,Clouds,0,5179,2020-02-20 23:00:00,1
,297.32,0.0,0.0,1,Clear,0,5752,2020-02-21 00:00:00,1
,297.84,0.0,0.0,1,Clear,0,6556,2020-02-21 01:00:00,1
,297.57,0.0,0.0,1,Clear,1,6491,2020-02-21 02:00:00,1
,296.77,0.0,0.0,1,Clear,1,4753,2020-02-21 03:00:00,1
,296.15,0.0,0.0,90,Clouds,1,3509,2020-02-21 04:00:00,1
,295.0,0.0,0.0,90,Clouds,0,3096,2020-02-21 05:00:00,1
,293.69,0.0,0.0,90,Clouds,0,2636,2020-02-21 06:00:00,1
,292.69,0.0,0.0,5,Clear,0,1926,2020-02-21 07:00:00,1
,291.87,0.0,0.0,1,Clear,0,1587,2020-02-21 08:00:00,1
,291.51,0.0,0.0,1,Clear,0,665,2020-02-21 09:00:00,1
,291.3,0.0,0.0,1,Clear,0,421,2020-02-21 10:00:00,1
,291.08,0.0,0.0,1,Rain,0,298,2020-02-21 11:00:00,1
,292.803,0.0,0.0,92,Clouds,0,374,2020-02-21 12:00:00,1
,292.803,0.0,0.0,92,Clouds,0,2963,2020-02-21 13:00:00,1
,291.07,0.0,0.0,90,Rain,0,5523,2020-02-21 14:00:00,1
,291.07,0.0,0.0,90,Drizzle,0,5523,2020-02-21 15:00:00,1
,291.07,0.0,0.0,90,Thunderstorm,0,5523,2020-02-21 16:00:00,1
,291.29,0.0,0.0,90,Rain,1,6094,2020-02-21 17:00:00,1
,291.29,0.0,0.0,90,Drizzle,1,6094,2020-02-21 18:00:00,1
,291.37,0.0,0.0,90,Rain,1,6165,2020-02-21 19:00:00,1
,291.37,0.0,0.0,90,Mist,1,6165,2020-02-21 20:00:00,1
,291.37,0.0,0.0,90,Thunderstorm,1,6165,2020-02-21 21:00:00,1
,291.77,0.0,0.0,90,Rain,1,4977,2020-02-21 22:00:00,1
,292.01,0.0,0.0,90,Rain,0,4389,2020-02-21 23:00:00,1
,293.23,0.0,0.0,75,Clouds,0,4742,2020-02-22 00:00:00,1
,294.46,0.0,0.0,90,Clouds,0,5053,2020-02-22 01:00:00,1
,294.92,0.0,0.0,90,Clouds,0,4857,2020-02-22 02:00:00,1
,295.69,0.0,0.0,90,Clouds,0,5304,2020-02-22 03:00:00,1
,296.84,0.0,0.0,75,Clouds,0,5699,2020-02-22 04:00:00,1
,297.68,0.0,0.0,75,Clouds,0,6729,2020-02-22 05:00:00,1
,297.93,0.0,0.0,90,Drizzle,1,6235,2020-02-22 06:00:00,1
,297.77,0.0,0.0,90,Rain,1,4644,2020-02-22 07:00:00,1
,297.15,0.0,0.0,1,Rain,1,3517,2020-02-22 08:00:00,1
,297.15,0.0,0.0,1,Drizzle,1,3517,2020-02-22 09:00:00,1
,297.15,0.0,0.0,1,Thunderstorm,1,3517,2020-02-22 10:00:00,1
,296.31,0.0,0.0,90,Rain,0,2685,2020-02-22 11:00:00,1
,296.31,0.0,0.0,90,Mist,0,2685,2020-02-22 12:00:00,1
,294.86,0.0,0.0,90,Rain,0,2281,2020-02-22 13:00:00,1
,294.86,0.0,0.0,90,Mist,0,2281,2020-02-22 14:00:00,1
,294.86,0.0,0.0,90,Drizzle,0,2281,2020-02-22 15:00:00,1
,294.36,0.0,0.0,90,Rain,0,2039,2020-02-22 16:00:00,1
,294.36,0.0,0.0,90,Mist,0,2039,2020-02-22 17:00:00,1
,294.36,0.0,0.0,90,Thunderstorm,0,2039,2020-02-22 18:00:00,1
,294.22,0.0,0.0,90,Rain,0,1368,2020-02-22 19:00:00,1
,294.15,0.0,0.0,90,Rain,0,660,2020-02-22 20:00:00,1
,294.15,0.0,0.0,90,Mist,0,660,2020-02-22 21:00:00,1
,293.79,0.0,0.0,90,Clouds,0,404,2020-02-22 22:00:00,1
,293.72,0.0,0.0,90,Mist,0,286,2020-02-22 23:00:00,1
,293.72,0.0,0.0,90,Rain,0,286,2020-02-23 00:00:00,1
,293.72,0.0,0.0,90,Drizzle,0,286,2020-02-23 01:00:00,1
,293.38,0.0,0.0,90,Rain,0,311,2020-02-23 02:00:00,1
,293.38,0.0,0.0,90,Mist,0,311,2020-02-23 03:00:00,1
,293.38,0.0,0.0,90,Drizzle,0,311,2020-02-23 04:00:00,1
,292.92,0.0,0.0,90,Rain,0,917,2020-02-23 05:00:00,1
,292.92,0.0,0.0,90,Mist,0,917,2020-02-23 06:00:00,1
,292.92,0.0,0.0,90,Drizzle,0,917,2020-02-23 07:00:00,1
,292.53,0.0,0.0,90,Rain,0,2950,2020-02-23 08:00:00,1
,292.53,0.0,0.0,90,Mist,0,2950,2020-02-23 09:00:00,1
,292.53,0.0,0.0,90,Drizzle,0,2950,2020-02-23 10:00:00,1
,292.15,0.0,0.0,40,Rain,0,5457,2020-02-23 11:00:00,1
,292.15,0.0,0.0,40,Mist,0,5457,2020-02-23 12:00:00,1
,292.15,0.0,0.0,40,Drizzle,0,5457,2020-02-23 13:00:00,1
,291.79,0.0,0.0,90,Rain,1,6601,2020-02-23 14:00:00,1
,291.79,0.0,0.0,90,Drizzle,1,6601,2020-02-23 15:00:00,1
,291.94,0.0,0.0,90,Rain,1,5990,2020-02-23 16:00:00,1
,291.94,0.0,0.0,90,Drizzle,1,5990,2020-02-23 17:00:00,1
,291.94,0.0,0.0,90,Mist,1,5990,2020-02-23 18:00:00,1
,292.61,0.0,0.0,90,Drizzle,1,5086,2020-02-23 19:00:00,1
,292.61,0.0,0.0,90,Mist,1,5086,2020-02-23 20:00:00,1
,292.61,0.0,0.0,90,Rain,1,5086,2020-02-23 21:00:00,1
,292.79,0.0,0.0,90,Rain,0,4615,2020-02-23 22:00:00,1
,292.79,0.0,0.0,90,Mist,0,4615,2020-02-23 23:00:00,1
,292.79,0.0,0.0,90,Drizzle,0,4615,2020-02-24 00:00:00,1
,292.15,0.0,0.0,90,Mist,0,5147,2020-02-24 01:00:00,1
,292.15,0.0,0.0,90,Rain,0,5147,2020-02-24 02:00:00,1
,292.0,0.0,0.0,90,Mist,0,5125,2020-02-24 03:00:00,1
,292.0,0.0,0.0,90,Rain,0,5125,2020-02-24 04:00:00,1
,291.57,0.0,0.0,90,Rain,0,4963,2020-02-24 05:00:00,1
,291.57,0.0,0.0,90,Mist,0,4963,2020-02-24 06:00:00,1
,293.15,0.0,0.0,90,Clouds,0,5270,2020-02-24 07:00:00,1
,294.77,0.0,0.0,90,Clouds,0,5785,2020-02-24 08:00:00,1
,295.01,0.0,0.0,90,Clouds,0,6785,2020-02-24 09:00:00,1
,295.65,0.0,0.0,90,Clouds,1,6350,2020-02-24 10:00:00,1
,295.23,0.0,0.0,90,Clouds,1,4751,2020-02-24 11:00:00,1
,295.07,0.0,0.0,90,Clouds,1,3745,2020-02-24 12:00:00,1
,294.69,0.0,0.0,90,Clouds,0,3414,2020-02-24 13:00:00,1
,293.86,0.0,0.0,75,Clouds,0,2844,2020-02-24 14:00:00,1
,292.94,0.0,0.0,40,Clouds,0,2547,2020-02-24 15:00:00,1
,291.94,0.0,0.0,40,Clouds,0,1483,2020-02-24 16:00:00,1
,290.58,0.0,0.0,1,Clear,0,817,2020-02-24 17:00:00,1
,290.15,0.0,0.0,1,Clear,0,494,2020-02-24 18:00:00,1
,289.22,0.0,0.0,1,Clear,0,341,2020-02-24 19:00:00,1
,288.94,0.0,0.0,1,Clear,0,370,2020-02-24 20:00:00,1
,288.58,0.0,0.0,1,Clear,0,881,2020-02-24 21:00:00,1
,288.01,0.0,0.0,1,Clear,0,2783,2020-02-24 22:00:00,1
,288.0,0.0,0.0,1,Mist,0,5156,2020-02-24 23:00:00,1
,287.94,0.0,0.0,1,Clear,1,6180,2020-02-25 00:00:00,1
,289.22,0.0,0.0,1,Mist,1,5440,2020-02-25 01:00:00,1
,290.22,0.0,0.0,1,Rain,1,4757,2020-02-25 02:00:00,1
,291.72,0.0,0.0,1,Rain,0,4562,2020-02-25 03:00:00,1
,291.72,0.0,0.0,1,Drizzle,0,4562,2020-02-25 04:00:00,1
,291.84,0.0,0.0,1,Rain,0,4837,2020-02-25 05:00:00,1
,291.84,0.0,0.0,1,Mist,0,4837,2020-02-25 06:00:00,1
,292.58,0.0,0.0,90,Rain,0,5094,2020-02-25 07:00:00,1
,292.58,0.0,0.0,90,Mist,0,5094,2020-02-25 08:00:00,1
